order_id;product_id;unitprice;quantity;customer_id;orderdate;employee_id;deliverydate
14417;2;47,89;80;52;2019-08-08;7;2019-08-09
14402;20;586,74;8;166;2020-01-31;10;2020-02-01
12866;11;1095,71;62;184;2021-11-12;8;2021-11-13
14759;3;982,34;35;182;2020-12-19;3;2020-12-20
14948;0;483,43;86;51;2019-05-15;3;2019-05-16
14866;19;1191,85;68;1;2021-11-11;6;2021-11-12
14317;8;440,95;19;22;2018-12-18;2;2018-12-19
14285;8;823,95;43;168;2019-11-25;9;2019-11-26
11147;7;1095,44;40;51;2021-06-19;2;2021-06-20
13928;18;1158,71;93;38;2021-07-20;5;2021-07-21
13551;8;319,31;74;166;2020-01-20;10;2020-01-21
14213;4;955,47;74;83;2020-12-10;7;2020-12-11
10902;18;727,76;88;151;2019-02-03;9;2019-02-04
14744;3;824,87;11;11;2020-04-09;7;2020-04-10
11935;13;1051,71;20;152;2021-09-17;5;2021-09-18
13131;10;265,44;9;172;2019-07-27;10;2019-07-28
10967;14;465,0;40;75;2021-07-10;7;2021-07-11
13209;3;1080,17;38;180;2019-06-19;6;2019-06-20
14340;9;945,01;75;170;2021-10-23;9;2021-10-24
13514;0;367,56;8;119;2019-05-28;4;2019-05-29
12394;7;688,44;41;196;2020-04-28;10;2020-04-29
12401;2;684,95;7;97;2019-11-11;1;2019-11-12
12662;11;318,46;78;159;2020-05-16;6;2020-05-17
13317;11;47,03;65;170;2020-07-05;9;2020-07-06
12115;12;38,46;99;128;2019-01-31;7;2019-02-01
14622;14;871,82;90;90;2020-02-04;7;2020-02-05
14418;16;1120,04;78;52;2021-10-20;8;2021-10-21
10517;6;985,83;32;61;2019-11-07;1;2019-11-08
12604;4;680,19;32;144;2021-04-12;5;2021-04-13
12262;4;932,1;66;91;2021-10-04;10;2021-10-05
11965;4;662,92;79;1;2019-09-23;10;2019-09-24
12975;2;1133,69;17;175;2019-05-18;7;2019-05-19
14478;9;560,34;99;47;2020-07-02;4;2020-07-03
12408;1;117,42;70;154;2019-08-03;7;2019-08-04
13220;3;456,05;64;195;2020-02-29;10;2020-03-01
11881;11;64,86;50;41;2020-04-09;7;2020-04-10
12374;14;841,68;81;158;2021-11-30;9;2021-12-01
13287;9;306,68;27;191;2020-05-31;10;2020-06-01
10559;14;490,09;37;172;2020-12-05;7;2020-12-06
14993;20;854,85;46;138;2018-12-17;7;2018-12-18
11900;2;246,53;75;173;2021-01-06;5;2021-01-07
12920;11;276,26;12;145;2019-08-16;4;2019-08-17
12771;20;838,7;50;103;2019-10-24;5;2019-10-25
12965;9;1042,63;62;40;2020-08-13;5;2020-08-14
10194;7;380,43;6;179;2020-12-10;10;2020-12-11
12870;16;625,32;13;72;2019-02-27;6;2019-02-28
11500;3;1185,63;79;3;2020-11-11;3;2020-11-12
14059;13;128,97;46;58;2021-04-14;4;2021-04-15
10750;12;429,0;81;138;2019-05-20;7;2019-05-21
12652;0;1124,25;45;62;2020-06-22;5;2020-06-23
10527;20;339,43;100;103;2019-04-30;1;2019-05-01
12336;6;1012,78;12;113;2021-04-13;8;2021-04-14
14918;9;908,17;58;47;2021-11-16;10;2021-11-17
13257;12;1069,64;27;78;2021-09-29;6;2021-09-30
14910;8;411,87;85;167;2019-07-07;10;2019-07-08
13025;17;427,57;3;88;2019-11-06;10;2019-11-07
12713;11;1101,44;22;127;2020-01-14;5;2020-01-15
13262;14;387,12;91;124;2019-09-01;7;2019-09-02
10009;11;28,46;17;45;2019-02-15;4;2019-02-16
10163;3;876,03;18;78;2020-05-23;8;2020-05-24
12807;6;460,99;60;5;2021-10-27;4;2021-10-28
12238;13;937,03;100;60;2020-12-27;5;2020-12-28
14283;0;124,98;83;137;2020-07-08;7;2020-07-09
14833;8;85,15;9;142;2019-01-14;3;2019-01-15
14666;1;819,23;51;54;2019-12-01;6;2019-12-02
10442;5;208,84;96;157;2021-03-01;6;2021-03-02
11542;16;432,03;9;114;2019-08-20;4;2019-08-21
10258;1;793,61;84;123;2021-05-12;6;2021-05-13
12394;5;555,74;30;98;2019-07-17;5;2019-07-18
14589;3;214,99;65;38;2021-03-07;7;2021-03-08
12496;14;943,44;18;89;2019-11-10;7;2019-11-11
13162;19;486,46;5;175;2020-11-22;4;2020-11-23
10964;8;941,4;82;10;2021-02-18;4;2021-02-19
10774;11;672,67;49;67;2021-04-04;7;2021-04-05
12559;2;768,63;95;45;2019-03-31;2;2019-04-01
10237;9;118,97;71;103;2021-11-04;4;2021-11-05
14875;13;184,7;100;70;2019-11-22;3;2019-11-23
12237;0;773,05;79;91;2020-10-11;1;2020-10-12
10768;17;1134,02;59;7;2021-07-11;9;2021-07-12
14269;16;459,03;8;26;2019-10-01;8;2019-10-02
14473;17;744,54;51;151;2020-04-09;7;2020-04-10
13142;18;1121,06;39;176;2020-03-17;6;2020-03-18
12625;20;1071,04;34;185;2020-01-07;10;2020-01-08
11910;13;633,8;63;3;2020-08-25;1;2020-08-26
11760;14;264,17;44;180;2021-01-25;8;2021-01-26
13348;0;464,8;22;161;2019-01-21;7;2019-01-22
10291;3;708,84;56;165;2019-03-11;6;2019-03-12
12400;17;358,34;1;35;2020-12-09;7;2020-12-10
12263;19;938,99;22;200;2021-04-06;7;2021-04-07
13818;7;406,73;2;158;2019-05-24;10;2019-05-25
12579;14;1006,53;52;101;2020-12-16;10;2020-12-17
13520;11;1082,78;88;185;2020-07-13;3;2020-07-14
12219;1;654,97;76;137;2019-07-17;6;2019-07-18
10148;16;322,42;90;142;2019-02-20;7;2019-02-21
12185;15;135,07;5;18;2020-05-17;10;2020-05-18
11892;3;447,23;78;194;2019-09-27;9;2019-09-28
11796;0;493,53;26;172;2021-03-24;1;2021-03-25
10120;15;993,47;10;119;2021-07-15;3;2021-07-16
13143;19;626,44;51;157;2021-03-08;4;2021-03-09
13615;17;365,13;31;121;2020-01-06;6;2020-01-07
14575;9;787,44;38;32;2020-03-11;1;2020-03-12
13017;2;932,22;94;161;2021-11-18;6;2021-11-19
10506;16;486,9;85;156;2021-11-02;4;2021-11-03
13480;18;1000,94;10;193;2021-06-24;4;2021-06-25
12286;2;1210,67;97;71;2019-10-16;8;2019-10-17
12041;6;495,86;3;79;2019-06-22;3;2019-06-23
14922;19;766,5;64;182;2019-10-01;8;2019-10-02
12120;2;468,87;73;55;2019-12-28;3;2019-12-29
13253;14;971,32;55;73;2019-09-04;6;2019-09-05
10058;1;896,13;5;175;2020-10-12;1;2020-10-13
12702;8;148,14;18;163;2019-01-24;3;2019-01-25
10992;4;962,89;4;133;2021-05-17;10;2021-05-18
10999;8;322,88;25;120;2019-01-22;2;2019-01-23
12697;14;864,29;67;120;2019-01-13;6;2019-01-14
11408;10;16,42;21;52;2021-02-24;10;2021-02-25
13273;20;103,48;99;146;2019-09-01;8;2019-09-02
10963;6;957,09;88;7;2021-06-15;6;2021-06-16
10451;18;889,2;5;6;2019-08-17;2;2019-08-18
12697;8;442,31;74;42;2020-12-24;6;2020-12-25
12975;8;238,85;91;81;2021-07-02;10;2021-07-03
14877;7;732,06;2;70;2019-06-18;3;2019-06-19
11053;4;116,15;100;145;2019-07-02;7;2019-07-03
11587;18;1070,93;35;91;2018-12-27;7;2018-12-28
11647;0;910,98;7;123;2020-06-28;1;2020-06-29
13806;18;414,39;14;72;2019-08-28;3;2019-08-29
12944;12;566,05;2;151;2020-03-19;10;2020-03-20
12528;11;903,78;79;30;2021-11-14;6;2021-11-15
12924;12;54,99;65;32;2021-02-06;1;2021-02-07
14269;7;553,13;33;187;2020-06-11;8;2020-06-12
11903;1;759,81;78;112;2019-10-06;7;2019-10-07
10322;20;426,45;30;97;2020-11-06;1;2020-11-07
10158;6;272,84;42;81;2021-10-16;6;2021-10-17
12989;16;156,01;79;138;2019-12-20;2;2019-12-21
14792;20;333,68;30;123;2020-10-02;9;2020-10-03
13959;18;1063,7;55;125;2019-12-30;10;2019-12-31
13641;4;323,35;18;181;2020-10-17;3;2020-10-18
14464;6;1173,87;29;45;2020-01-05;2;2020-01-06
14599;11;893,95;97;15;2021-10-07;5;2021-10-08
14642;16;62,39;34;147;2019-08-19;6;2019-08-20
13056;5;850,62;24;44;2021-11-30;2;2021-12-01
14292;12;151,11;91;110;2019-12-04;5;2019-12-05
12798;18;729,66;88;4;2020-08-04;9;2020-08-05
13203;6;431,8;56;91;2021-10-03;5;2021-10-04
10455;2;455,65;30;127;2020-01-24;8;2020-01-25
11236;4;811,48;15;123;2021-09-23;6;2021-09-24
10515;15;868,37;75;173;2021-07-30;7;2021-07-31
11299;20;826,81;53;169;2020-06-03;6;2020-06-04
14589;18;965,06;45;53;2019-03-30;2;2019-03-31
14833;0;271,01;69;81;2020-12-22;5;2020-12-23
13643;2;428,58;59;181;2020-01-05;1;2020-01-06
14833;14;820,22;77;181;2020-01-19;8;2020-01-20
10387;9;232,93;16;170;2020-01-15;10;2020-01-16
11465;2;238,66;52;153;2019-04-20;2;2019-04-21
14359;7;1192,94;79;102;2020-12-31;7;2021-01-01
14155;19;434,21;36;132;2021-03-17;1;2021-03-18
13406;13;1201,22;20;192;2021-12-04;9;2021-12-05
11255;9;639,21;39;28;2020-06-19;6;2020-06-20
13556;20;751,31;87;134;2020-01-20;9;2020-01-21
14661;19;323,65;60;79;2019-06-13;4;2019-06-14
11597;6;936,65;73;121;2020-11-06;1;2020-11-07
10725;10;751,05;74;86;2020-07-22;1;2020-07-23
10497;8;27,96;89;73;2019-01-24;1;2019-01-25
11709;12;606,2;89;90;2021-06-26;1;2021-06-27
12577;8;134,55;66;118;2019-10-24;5;2019-10-25
13969;9;165,91;38;175;2020-05-25;9;2020-05-26
14779;20;1206,98;5;8;2021-02-09;9;2021-02-10
10483;17;139,5;93;165;2020-06-13;10;2020-06-14
12207;14;764,84;51;169;2020-07-11;8;2020-07-12
12394;2;859,19;46;159;2019-12-11;6;2019-12-12
11044;10;910,32;35;102;2021-06-06;8;2021-06-07
14493;5;278,36;67;189;2020-02-25;1;2020-02-26
14361;6;146,0;26;92;2018-12-16;3;2018-12-17
11940;15;1189,26;86;186;2021-02-05;5;2021-02-06
11859;20;944,68;36;103;2019-03-13;8;2019-03-14
13417;14;934,85;61;72;2021-02-07;5;2021-02-08
13251;9;741,53;52;164;2021-09-28;7;2021-09-29
13936;1;671,32;63;79;2020-09-15;5;2020-09-16
14437;14;680,17;76;23;2020-07-10;5;2020-07-11
10101;17;145,23;83;195;2021-09-28;7;2021-09-29
13150;0;1168,97;38;9;2020-05-15;2;2020-05-16
10713;8;672,69;89;85;2020-08-17;1;2020-08-18
13384;9;166,74;17;192;2021-01-31;8;2021-02-01
12593;12;1232,84;51;72;2020-04-06;4;2020-04-07
10518;0;609,99;11;145;2020-06-28;1;2020-06-29
11322;6;965,63;11;66;2019-04-02;10;2019-04-03
11199;17;783,06;49;93;2021-11-01;4;2021-11-02
11369;13;857,8;76;65;2021-03-20;9;2021-03-21
11225;14;262,92;3;174;2020-11-23;1;2020-11-24
10367;3;394,3;22;164;2021-10-10;7;2021-10-11
12222;13;37,4;86;96;2021-06-23;10;2021-06-24
14268;20;1185,72;55;139;2021-12-04;6;2021-12-05
10668;18;849,29;46;136;2020-10-01;9;2020-10-02
10521;13;359,71;7;140;2021-05-14;9;2021-05-15
12342;18;237,39;55;146;2019-11-22;7;2019-11-23
14776;20;321,25;77;193;2021-05-30;3;2021-05-31
13737;6;658,85;84;16;2019-02-24;4;2019-02-25
12480;18;792,66;40;112;2021-02-21;2;2021-02-22
14489;8;164,28;4;96;2021-02-10;2;2021-02-11
11122;7;1091,97;25;117;2020-01-10;2;2020-01-11
13270;20;799,01;72;173;2020-11-28;4;2020-11-29
11921;20;401,46;91;46;2020-01-18;2;2020-01-19
11625;20;1040,1;84;167;2019-03-30;6;2019-03-31
11249;16;1100,2;46;63;2019-07-17;10;2019-07-18
13490;3;144,75;81;93;2020-08-21;4;2020-08-22
12389;14;975,08;2;85;2020-06-16;10;2020-06-17
12640;18;532,19;6;43;2021-04-23;4;2021-04-24
13879;9;1022,33;79;17;2020-01-27;8;2020-01-28
14540;4;405,15;7;91;2018-12-12;5;2018-12-13
14498;20;363,14;64;154;2021-08-23;6;2021-08-24
11077;9;392,15;88;13;2019-05-06;6;2019-05-07
14973;1;1158,12;84;51;2020-02-04;5;2020-02-05
10277;6;473,76;35;138;2021-06-10;4;2021-06-11
14974;12;329,92;66;92;2019-02-02;4;2019-02-03
10612;1;1197,31;55;30;2019-12-23;3;2019-12-24
10229;8;1164,22;11;144;2019-07-17;9;2019-07-18
14237;2;900,31;27;189;2018-12-14;5;2018-12-15
10980;15;196,11;62;95;2019-08-11;1;2019-08-12
12721;10;985,23;88;139;2021-04-09;3;2021-04-10
10691;3;136,14;71;87;2021-07-25;8;2021-07-26
10987;10;824,58;34;121;2019-07-01;5;2019-07-02
11449;17;245,94;78;63;2019-08-18;9;2019-08-19
13638;14;1110,23;26;122;2021-08-24;4;2021-08-25
13936;2;366,85;72;20;2021-07-23;1;2021-07-24
12425;12;882,04;51;105;2020-05-10;9;2020-05-11
12675;6;199,49;32;190;2019-09-03;6;2019-09-04
11788;0;336,0;59;35;2019-11-11;1;2019-11-12
13899;1;718,88;8;93;2021-08-24;1;2021-08-25
11701;10;1204,52;75;112;2021-11-05;7;2021-11-06
13716;12;1207,2;21;95;2020-07-13;9;2020-07-14
13048;5;527,44;3;87;2020-01-16;1;2020-01-17
10828;4;152,05;86;76;2019-09-19;6;2019-09-20
12703;4;517,16;82;121;2020-10-14;8;2020-10-15
14009;17;1065,65;14;82;2019-06-25;5;2019-06-26
11216;7;1153,83;74;161;2020-01-25;4;2020-01-26
14750;3;18,47;56;2;2020-04-17;8;2020-04-18
14771;15;375,86;20;187;2020-10-12;1;2020-10-13
14849;9;727,36;3;139;2019-03-09;3;2019-03-10
14307;5;794,63;22;44;2020-09-22;2;2020-09-23
10357;15;98,91;50;86;2019-09-05;1;2019-09-06
13274;10;244,64;78;132;2020-08-05;9;2020-08-06
10571;3;451,9;32;14;2019-11-21;9;2019-11-22
12251;1;831,97;28;200;2019-04-12;5;2019-04-13
11258;4;678,16;58;107;2019-12-05;10;2019-12-06
13252;5;455,48;27;196;2019-09-27;8;2019-09-28
10555;15;515,21;90;62;2021-05-31;4;2021-06-01
11391;10;267,8;67;44;2019-05-27;5;2019-05-28
14679;19;282,98;49;144;2019-11-26;6;2019-11-27
12751;13;371,64;93;166;2021-09-23;5;2021-09-24
12216;6;424,2;53;44;2021-05-19;3;2021-05-20
11245;17;464,19;9;171;2019-09-14;5;2019-09-15
13196;7;157,23;57;5;2020-10-15;1;2020-10-16
14451;16;659,2;9;96;2020-06-22;4;2020-06-23
12387;16;506,41;38;198;2021-09-15;10;2021-09-16
11537;5;460,58;69;192;2020-02-16;6;2020-02-17
12753;7;913,79;54;18;2019-04-28;7;2019-04-29
10347;19;1143,05;44;33;2021-11-06;9;2021-11-07
11458;20;1071,02;35;183;2021-03-31;7;2021-04-01
11017;10;1124,12;97;31;2021-11-19;7;2021-11-20
13778;16;283,85;93;111;2021-05-17;3;2021-05-18
10982;15;293,64;1;46;2020-07-04;2;2020-07-05
11737;3;309,88;13;62;2021-06-11;5;2021-06-12
11651;5;68,01;64;104;2019-08-19;4;2019-08-20
12952;7;816,3;90;20;2020-04-16;1;2020-04-17
11957;18;15,14;67;194;2021-08-06;8;2021-08-07
13609;12;52,67;68;101;2019-07-28;6;2019-07-29
11653;19;496,35;37;40;2021-11-02;4;2021-11-03
12201;20;448,21;77;81;2020-01-11;6;2020-01-12
13504;3;112,22;51;90;2021-10-11;5;2021-10-12
13608;11;1045,54;26;57;2019-09-30;10;2019-10-01
14088;15;1028,18;62;177;2021-10-28;6;2021-10-29
13999;12;425,6;53;28;2020-12-07;1;2020-12-08
13301;6;1037,44;87;17;2019-01-10;3;2019-01-11
10737;3;664,37;77;130;2020-04-24;3;2020-04-25
13925;14;386,99;26;78;2021-08-16;7;2021-08-17
13878;14;1204,03;21;146;2020-02-28;10;2020-02-29
13068;1;273,1;30;168;2020-12-28;10;2020-12-29
14980;11;357,5;73;142;2021-07-17;9;2021-07-18
14306;7;817,22;20;134;2021-07-08;2;2021-07-09
12157;6;565,15;63;128;2020-01-13;10;2020-01-14
13930;11;1102,6;94;120;2020-01-29;8;2020-01-30
10532;7;818,27;53;49;2021-02-15;4;2021-02-16
13134;11;1245,13;90;90;2021-04-30;1;2021-05-01
14735;20;73,17;92;4;2019-12-11;2;2019-12-12
13864;9;1160,42;85;136;2019-04-18;7;2019-04-19
14316;5;936,18;19;21;2020-12-02;9;2020-12-03
14002;9;1226,63;60;57;2018-12-12;8;2018-12-13
12341;13;765,29;6;162;2020-09-16;5;2020-09-17
13280;12;227,59;7;155;2020-10-24;5;2020-10-25
12279;16;1051,03;77;121;2021-09-12;7;2021-09-13
12351;12;1050,99;86;65;2019-03-28;8;2019-03-29
12458;0;1170,87;54;92;2021-09-22;4;2021-09-23
14520;4;235,39;75;47;2019-03-26;5;2019-03-27
10271;11;95,33;13;17;2021-01-06;10;2021-01-07
14745;5;977,46;65;200;2021-03-03;8;2021-03-04
13511;7;589,46;16;45;2020-04-23;2;2020-04-24
14986;20;963,35;77;90;2019-03-04;4;2019-03-05
11893;15;330,0;55;44;2021-06-02;6;2021-06-03
10340;7;308,99;70;41;2021-06-18;10;2021-06-19
11137;0;364,33;76;77;2019-07-18;6;2019-07-19
11838;4;354,35;72;70;2021-03-20;1;2021-03-21
11755;20;21,46;18;134;2018-12-11;3;2018-12-12
13105;11;1148,51;2;48;2020-01-13;10;2020-01-14
11187;13;726,36;29;48;2021-08-08;9;2021-08-09
10197;12;906,18;41;186;2020-12-17;7;2020-12-18
10286;2;1212,1;54;70;2021-10-24;2;2021-10-25
13760;15;301,91;31;39;2019-07-11;2;2019-07-12
14599;7;445,99;3;44;2020-02-22;3;2020-02-23
10675;12;1112,76;92;71;2020-05-08;7;2020-05-09
13006;9;138,33;97;100;2020-04-28;5;2020-04-29
14879;15;166,69;29;84;2019-01-29;7;2019-01-30
14757;4;1054,52;89;157;2018-12-15;3;2018-12-16
12092;6;611,52;58;41;2019-10-12;6;2019-10-13
10510;8;944,19;86;13;2021-03-11;9;2021-03-12
13090;12;64,99;72;23;2019-01-08;9;2019-01-09
13841;0;395,1;39;71;2021-04-10;7;2021-04-11
12173;9;625,35;14;47;2019-10-24;9;2019-10-25
13886;5;189,31;90;66;2020-03-28;4;2020-03-29
13419;0;1186,27;91;93;2019-02-19;10;2019-02-20
14189;20;1140,01;62;13;2020-04-28;7;2020-04-29
10607;0;792,93;75;72;2020-01-11;7;2020-01-12
14134;16;847,54;72;45;2020-08-31;6;2020-09-01
14288;19;541,57;30;189;2018-12-11;10;2018-12-12
13815;0;456,05;74;153;2021-03-24;3;2021-03-25
13321;18;1087,25;75;19;2021-05-07;9;2021-05-08
14370;10;305,4;46;12;2020-07-31;4;2020-08-01
13458;19;873,95;47;47;2019-09-18;6;2019-09-19
10078;8;502,58;84;60;2020-05-27;4;2020-05-28
14068;11;586,38;6;20;2019-01-26;3;2019-01-27
10426;9;215,54;55;121;2019-02-08;10;2019-02-09
12891;13;556,9;43;178;2020-02-04;2;2020-02-05
14869;13;289,01;37;139;2021-08-29;2;2021-08-30
10975;1;126,93;64;37;2020-01-25;2;2020-01-26
14914;2;522,4;28;77;2021-07-07;4;2021-07-08
13884;1;89,61;92;184;2020-11-28;5;2020-11-29
11269;7;476,68;54;194;2020-08-18;10;2020-08-19
13861;18;95,15;36;10;2020-05-05;10;2020-05-06
11700;16;131,48;27;154;2020-04-07;10;2020-04-08
10811;12;1211,63;32;2;2020-07-13;9;2020-07-14
11952;0;66,98;86;39;2020-07-26;10;2020-07-27
11260;2;826,97;12;26;2021-08-11;9;2021-08-12
10481;5;23,48;60;188;2021-08-20;8;2021-08-21
14927;1;520,35;53;10;2020-05-29;1;2020-05-30
11255;17;58,37;33;159;2019-10-19;7;2019-10-20
12589;11;1126,36;1;16;2020-06-21;9;2020-06-22
14131;4;49,02;69;146;2019-03-02;7;2019-03-03
11233;4;541,36;99;190;2021-09-04;5;2021-09-05
11213;4;97,81;66;30;2021-09-08;2;2021-09-09
11091;9;1230,24;44;115;2020-09-21;7;2020-09-22
10490;1;986,85;98;153;2021-07-31;6;2021-08-01
12658;3;886,31;22;168;2021-01-24;1;2021-01-25
10311;15;1087,08;6;125;2019-11-21;3;2019-11-22
14333;2;1042,57;60;20;2019-08-16;1;2019-08-17
14624;19;29,98;61;45;2019-05-23;1;2019-05-24
11319;0;1085,5;40;83;2020-10-01;6;2020-10-02
11618;0;1096,29;86;21;2020-02-16;2;2020-02-17
12758;9;367,92;32;191;2019-10-24;8;2019-10-25
14894;16;790,09;52;75;2020-06-26;2;2020-06-27
14304;18;744,57;5;104;2020-09-01;9;2020-09-02
10523;1;812,21;59;26;2019-03-06;10;2019-03-07
11996;8;631,57;62;137;2019-02-03;3;2019-02-04
11985;7;987,79;57;111;2020-02-04;3;2020-02-05
11230;20;304,17;59;61;2019-10-18;9;2019-10-19
10795;20;830,75;69;184;2019-02-25;2;2019-02-26
12319;8;932,19;57;109;2019-05-08;5;2019-05-09
13351;3;1078,69;2;46;2020-02-28;4;2020-02-29
11523;20;115,59;60;173;2021-08-23;9;2021-08-24
13653;13;768,45;15;5;2020-11-09;3;2020-11-10
12094;10;394,16;30;159;2021-03-17;4;2021-03-18
11392;1;188,73;23;83;2018-12-21;5;2018-12-22
13592;0;909,07;38;181;2019-08-16;5;2019-08-17
13347;14;622,0;69;111;2020-02-04;7;2020-02-05
14836;17;789,72;71;118;2020-01-16;8;2020-01-17
10213;14;502,57;89;28;2019-01-29;3;2019-01-30
11159;3;999,39;50;25;2019-06-30;3;2019-07-01
11978;9;955,33;70;40;2020-03-18;3;2020-03-19
13743;14;614,27;82;2;2020-01-13;10;2020-01-14
12329;9;113,88;34;104;2021-11-18;3;2021-11-19
11265;10;523,86;14;151;2019-09-22;2;2019-09-23
13133;5;372,05;9;184;2019-01-15;1;2019-01-16
14479;10;393,69;79;125;2021-03-23;9;2021-03-24
12188;7;605,17;60;119;2019-03-27;5;2019-03-28
14232;8;1130,63;82;137;2021-04-11;9;2021-04-12
10609;1;1224,76;12;12;2021-02-24;3;2021-02-25
14863;19;121,66;42;41;2020-04-14;1;2020-04-15
11277;12;970,37;59;105;2021-02-16;2;2021-02-17
14803;20;748,31;49;61;2021-10-08;8;2021-10-09
11806;3;30,83;68;129;2021-08-15;3;2021-08-16
13310;0;439,01;53;149;2018-12-12;4;2018-12-13
11085;14;566,14;23;172;2021-06-23;1;2021-06-24
11580;9;316,11;88;88;2019-09-16;2;2019-09-17
13680;10;772,41;25;62;2020-02-21;8;2020-02-22
12036;5;585,16;52;179;2019-05-18;8;2019-05-19
13436;3;597,55;55;101;2019-04-07;2;2019-04-08
10591;2;223,16;26;58;2020-07-09;10;2020-07-10
10735;1;388,99;28;119;2020-02-14;6;2020-02-15
13094;12;1012,5;69;74;2021-10-01;9;2021-10-02
10721;8;889,02;84;151;2019-04-07;4;2019-04-08
14785;5;368,85;97;166;2020-11-09;7;2020-11-10
10596;9;1137,67;62;118;2021-10-31;8;2021-11-01
10812;6;279,16;74;199;2019-08-29;1;2019-08-30
14593;6;23,21;98;179;2018-12-22;7;2018-12-23
10270;18;702,61;49;160;2020-05-12;6;2020-05-13
12549;10;222,44;66;183;2019-02-22;8;2019-02-23
11458;20;569,38;61;161;2021-07-23;8;2021-07-24
11942;8;830,12;89;116;2020-11-03;2;2020-11-04
14913;7;1135,07;68;119;2021-09-20;2;2021-09-21
10092;18;757,0;56;76;2021-10-11;4;2021-10-12
14180;20;1040,78;63;156;2020-01-10;1;2020-01-11
10070;10;1019,96;31;142;2021-08-09;8;2021-08-10
11017;16;811,57;45;32;2019-10-28;1;2019-10-29
13183;15;834,58;91;72;2020-03-05;10;2020-03-06
14455;0;159,45;67;128;2019-02-09;8;2019-02-10
14037;18;997,1;20;79;2021-10-27;8;2021-10-28
12570;6;1018,89;73;113;2020-10-06;5;2020-10-07
10503;11;198,38;66;95;2019-09-23;7;2019-09-24
12536;5;826,05;28;25;2021-02-04;6;2021-02-05
12825;20;148,06;73;10;2020-01-04;4;2020-01-05
12955;0;821,41;96;37;2020-03-10;2;2020-03-11
12810;9;809,82;25;21;2020-09-21;8;2020-09-22
13500;11;1173,64;100;118;2020-04-16;8;2020-04-17
14442;2;215,72;30;177;2019-01-17;4;2019-01-18
13765;10;381,15;3;38;2021-05-18;3;2021-05-19
12414;14;827,34;80;138;2021-03-21;8;2021-03-22
11631;15;793,44;20;35;2019-12-24;7;2019-12-25
12042;18;1188,82;38;125;2019-11-25;1;2019-11-26
12588;18;845,59;51;37;2021-04-05;1;2021-04-06
14106;0;854,36;1;151;2021-06-20;2;2021-06-21
11295;1;944,25;59;72;2021-03-01;5;2021-03-02
10482;8;510,23;12;188;2021-02-17;3;2021-02-18
11639;9;968,49;54;143;2021-05-22;8;2021-05-23
10010;16;1241,22;34;158;2021-07-18;1;2021-07-19
10311;0;866,01;57;73;2021-05-07;4;2021-05-08
14748;3;281,19;77;25;2021-09-30;4;2021-10-01
13214;2;1051,76;94;59;2019-08-18;6;2019-08-19
12020;2;122,81;73;28;2019-01-03;1;2019-01-04
11959;4;692,27;49;74;2020-05-13;8;2020-05-14
13045;0;226,84;69;165;2021-02-07;2;2021-02-08
12427;7;1174,41;7;188;2019-05-26;1;2019-05-27
12843;2;831,16;96;40;2020-03-16;9;2020-03-17
10251;12;232,94;87;42;2021-02-19;8;2021-02-20
11422;11;222,93;86;183;2019-11-08;2;2019-11-09
10494;10;969,62;60;104;2021-10-26;10;2021-10-27
12520;17;1102,94;45;3;2021-04-27;5;2021-04-28
10265;13;133,6;86;64;2020-04-23;2;2020-04-24
14961;13;254,27;21;27;2019-02-10;3;2019-02-11
13535;15;1179,37;49;75;2021-04-17;7;2021-04-18
14085;4;70,39;1;27;2020-01-17;8;2020-01-18
14372;17;887,38;33;10;2020-07-28;8;2020-07-29
10463;4;426,5;28;18;2021-07-16;1;2021-07-17
10161;12;914,53;39;124;2019-11-26;5;2019-11-27
12996;13;251,46;63;43;2021-09-09;8;2021-09-10
14643;14;97,06;57;112;2021-02-09;8;2021-02-10
11323;13;201,02;34;200;2020-08-20;5;2020-08-21
10207;2;514,51;62;174;2019-01-24;3;2019-01-25
10510;6;158,48;33;71;2021-10-03;6;2021-10-04
13709;5;1019,83;71;110;2020-03-12;6;2020-03-13
10338;11;1167,12;38;85;2019-04-11;10;2019-04-12
14719;2;65,66;86;40;2020-02-02;5;2020-02-03
12758;2;1052,27;35;95;2021-08-28;10;2021-08-29
11606;6;451,78;43;25;2021-02-02;1;2021-02-03
12153;13;411,43;92;84;2019-07-30;8;2019-07-31
13988;16;748,36;46;99;2019-06-22;6;2019-06-23
14314;6;361,21;15;157;2021-10-04;9;2021-10-05
14192;16;242,02;10;166;2020-01-31;4;2020-02-01
14812;15;970,28;20;65;2019-11-24;9;2019-11-25
11791;20;234,07;65;43;2019-07-15;4;2019-07-16
12431;7;660,3;4;57;2021-10-11;5;2021-10-12
12782;13;423,63;30;49;2020-01-30;10;2020-01-31
13878;16;675,22;66;22;2021-11-01;10;2021-11-02
14884;17;902,83;86;52;2021-07-28;10;2021-07-29
11074;7;503,26;5;4;2020-08-25;2;2020-08-26
11098;16;949,78;95;41;2019-06-22;10;2019-06-23
13248;13;626,23;58;146;2021-12-06;3;2021-12-07
14743;16;1065,94;85;200;2020-07-10;9;2020-07-11
10820;10;1067,16;15;103;2020-11-28;9;2020-11-29
13113;19;863,64;14;47;2020-08-18;9;2020-08-19
10112;8;1223,75;43;189;2021-11-20;1;2021-11-21
14017;7;1064,07;43;185;2019-01-07;10;2019-01-08
